"SID","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","pos_emotion","neg_emotion","authentic","SE","Happy","Lonely","day","real_order"
"8",0,-1.15384615384615,-1.53846153846154,0.519230769230769,-0.653846153846154,2.55769230769231,1.1,1,-0.980769230769231,NA,NA,0.192307692307693,1.13461538461538,1.98076923076923,-0.480769230769231,57,2
"8",0,-0.153846153846154,-0.538461538461538,0.519230769230769,0.346153846153846,0.557692307692307,0.1,0,-0.980769230769231,NA,NA,-0.807692307692307,0.134615384615385,0.980769230769231,-0.480769230769231,5,2
"8",0,-1.15384615384615,-1.53846153846154,0.519230769230769,-0.653846153846154,0.557692307692307,-0.9,1,1.01923076923077,NA,NA,1.19230769230769,0.134615384615385,-0.0192307692307692,-0.480769230769231,17,2
"8",NA,0.846153846153846,2.46153846153846,-0.480769230769231,1.34615384615385,-1.44230769230769,NA,-2,0.0192307692307692,NA,NA,1.19230769230769,-0.865384615384615,-1.01923076923077,1.51923076923077,53,2
"8",0,-3.15384615384615,-1.53846153846154,-0.480769230769231,1.34615384615385,0.557692307692307,0.1,0,0.0192307692307692,NA,NA,1.19230769230769,-0.865384615384615,-0.0192307692307692,0.519230769230769,33,2
"8",NA,-1.15384615384615,2.46153846153846,-0.480769230769231,1.34615384615385,-1.44230769230769,NA,-2,1.01923076923077,NA,NA,-0.807692307692307,-0.865384615384615,-1.01923076923077,1.51923076923077,49,2
"8",0,-1.15384615384615,-0.538461538461538,-0.480769230769231,-0.653846153846154,-0.442307692307693,0.1,1,1.01923076923077,NA,NA,-0.807692307692307,0.134615384615385,-0.0192307692307692,-0.480769230769231,53,2
"8",0,0.846153846153846,-1.53846153846154,-0.480769230769231,-0.653846153846154,-1.44230769230769,0.1,1,0.0192307692307692,NA,NA,-0.807692307692307,0.134615384615385,-1.01923076923077,-0.480769230769231,49,1
"8",NA,0.846153846153846,0.461538461538462,-0.480769230769231,-0.653846153846154,0.557692307692307,NA,1,1.01923076923077,NA,NA,1.19230769230769,0.134615384615385,-0.0192307692307692,-0.480769230769231,17,1
"8",NA,0.846153846153846,2.46153846153846,1.51923076923077,0.346153846153846,0.557692307692307,NA,-1,-0.980769230769231,NA,NA,1.19230769230769,0.134615384615385,-0.0192307692307692,-0.480769230769231,13,1
"8",0,0.846153846153846,-1.53846153846154,-0.480769230769231,-0.653846153846154,-1.44230769230769,0.1,1,0.0192307692307692,NA,NA,-0.807692307692307,0.134615384615385,-0.0192307692307692,-0.480769230769231,41,1
"8",0,0.846153846153846,-1.53846153846154,-0.480769230769231,-0.653846153846154,0.557692307692307,0.1,1,1.01923076923077,NA,NA,0.192307692307693,0.134615384615385,-0.0192307692307692,-0.480769230769231,21,1
"8",0,0.846153846153846,-1.53846153846154,0.519230769230769,-0.653846153846154,0.557692307692307,0.1,1,-0.980769230769231,NA,NA,0.192307692307693,0.134615384615385,-0.0192307692307692,-0.480769230769231,29,1
"8",NA,0.846153846153846,1.46153846153846,0.519230769230769,0.346153846153846,-1.44230769230769,NA,-2,0.0192307692307692,NA,NA,0.192307692307693,-0.865384615384615,-0.0192307692307692,-0.480769230769231,45,1
"8",NA,0.846153846153846,1.46153846153846,0.519230769230769,1.34615384615385,-0.442307692307693,NA,-2,1.01923076923077,NA,NA,0.192307692307693,-0.865384615384615,-0.0192307692307692,1.51923076923077,25,1
"8",0,0.846153846153846,0.461538461538462,0.519230769230769,0.346153846153846,0.557692307692307,-0.9,1,1.01923076923077,NA,NA,-1.80769230769231,-0.865384615384615,-0.0192307692307692,-0.480769230769231,13,1
"8",NA,0.846153846153846,2.46153846153846,-0.480769230769231,1.34615384615385,-1.44230769230769,NA,-2,1.01923076923077,NA,NA,-0.807692307692307,-0.865384615384615,-1.01923076923077,1.51923076923077,49,1
"8",0,-0.153846153846154,-1.53846153846154,-0.480769230769231,0.346153846153846,0.557692307692307,0.1,1,-0.980769230769231,NA,NA,0.192307692307693,0.134615384615385,-0.0192307692307692,1.51923076923077,49,1
"8",NA,0.846153846153846,1.46153846153846,-0.480769230769231,2.34615384615385,-1.44230769230769,NA,-1,1.01923076923077,NA,NA,-0.807692307692307,-0.865384615384615,-1.01923076923077,3.51923076923077,53,1
"8",NA,0.846153846153846,0.461538461538462,-0.480769230769231,-0.653846153846154,0.557692307692307,NA,-1,0.0192307692307692,NA,NA,0.192307692307693,0.134615384615385,-0.0192307692307692,-0.480769230769231,21,1
"8",0,0.846153846153846,-1.53846153846154,-1.48076923076923,-0.653846153846154,-1.44230769230769,0.1,0,1.01923076923077,NA,NA,-0.807692307692307,-0.865384615384615,-1.01923076923077,-0.480769230769231,41,1
"8",0,-0.153846153846154,2.46153846153846,1.51923076923077,-0.653846153846154,0.557692307692307,0.1,1,-0.980769230769231,NA,NA,0.192307692307693,0.134615384615385,-0.0192307692307692,-0.480769230769231,25,1
"8",NA,0.846153846153846,1.46153846153846,0.519230769230769,-0.653846153846154,0.557692307692307,NA,-1,-0.980769230769231,NA,NA,1.19230769230769,0.134615384615385,-0.0192307692307692,0.519230769230769,13,1
"8",0,-1.15384615384615,-1.53846153846154,-0.480769230769231,-0.653846153846154,1.55769230769231,0.1,1,0.0192307692307692,NA,NA,-0.807692307692307,0.134615384615385,-0.0192307692307692,-0.480769230769231,17,1
"8",NA,0.846153846153846,-0.538461538461538,0.519230769230769,0.346153846153846,-1.44230769230769,NA,0,0.0192307692307692,NA,NA,0.192307692307693,1.13461538461538,-0.0192307692307692,-0.480769230769231,37,1
"8",NA,0.846153846153846,2.46153846153846,1.51923076923077,-0.653846153846154,0.557692307692307,NA,-1,-0.980769230769231,NA,NA,0.192307692307693,0.134615384615385,-0.0192307692307692,0.519230769230769,29,1
"8",0,-1.15384615384615,-0.538461538461538,0.519230769230769,-0.653846153846154,1.55769230769231,-0.9,0,-0.980769230769231,NA,NA,1.19230769230769,1.13461538461538,0.980769230769231,-0.480769230769231,9,1
"8",0,-3.15384615384615,0.461538461538462,-0.480769230769231,1.34615384615385,0.557692307692307,0.1,-2,1.01923076923077,NA,NA,-0.807692307692307,-0.865384615384615,-0.0192307692307692,-0.480769230769231,21,7
"8",NA,0.846153846153846,2.46153846153846,0.519230769230769,1.34615384615385,-1.44230769230769,NA,-2,1.01923076923077,NA,NA,-0.807692307692307,-0.865384615384615,-0.0192307692307692,0.519230769230769,45,7
"8",NA,0.846153846153846,1.46153846153846,0.519230769230769,2.34615384615385,-0.442307692307693,NA,-1,0.0192307692307692,NA,NA,1.19230769230769,0.134615384615385,-1.01923076923077,3.51923076923077,13,7
"8",0,-0.153846153846154,-1.53846153846154,-0.480769230769231,-0.653846153846154,0.557692307692307,-0.9,1,0.0192307692307692,NA,NA,1.19230769230769,0.134615384615385,-0.0192307692307692,-0.480769230769231,45,7
"11",-0.04,-0.107142857142857,-0.892857142857143,-0.214285714285714,-0.107142857142857,0.428571428571428,-0.68,1.25,-1.07142857142857,NA,NA,-0.464285714285714,-0.214285714285714,1,-0.428571428571429,41,7
"11",-0.04,-1.10714285714286,-0.892857142857143,0.785714285714286,-0.107142857142857,-0.571428571428572,0.32,1.25,-0.0714285714285716,NA,NA,1.53571428571429,0.785714285714286,1,-0.428571428571429,9,7
"11",-0.04,-0.107142857142857,0.107142857142857,-0.214285714285714,-0.107142857142857,-1.57142857142857,-0.68,0.25,-0.0714285714285716,NA,NA,-0.464285714285714,-0.214285714285714,0,0.571428571428571,17,7
"11",-0.04,0.892857142857143,-0.892857142857143,-0.214285714285714,-0.107142857142857,-0.571428571428572,-1.68,-1.75,0.928571428571428,NA,NA,0.535714285714286,-0.214285714285714,-1,0.571428571428571,9,7
"11",-0.04,-0.107142857142857,1.10714285714286,0.785714285714286,0.892857142857143,0.428571428571428,1.32,1.25,-0.0714285714285716,NA,NA,0.535714285714286,-0.214285714285714,0,0.571428571428571,9,7
"11",-0.04,0.892857142857143,-0.892857142857143,-1.21428571428571,-0.107142857142857,-1.57142857142857,-1.68,0.25,-1.07142857142857,NA,NA,0.535714285714286,-0.214285714285714,-1,-0.428571428571429,13,7
"11",-0.04,-0.107142857142857,0.107142857142857,0.785714285714286,-0.107142857142857,0.428571428571428,0.32,-1.75,-1.07142857142857,NA,NA,0.535714285714286,1.78571428571429,2,-0.428571428571429,9,7
"11",-0.04,0.892857142857143,1.10714285714286,-0.214285714285714,-0.107142857142857,-0.571428571428572,-1.68,0.25,1.92857142857143,NA,NA,-0.464285714285714,-1.21428571428571,0,-0.428571428571429,37,7
"11",-0.04,-0.107142857142857,-0.892857142857143,-0.214285714285714,-0.107142857142857,0.428571428571428,0.32,0.25,-1.07142857142857,NA,NA,-0.464285714285714,-0.214285714285714,-1,-0.428571428571429,49,7
"11",-0.04,-0.107142857142857,0.107142857142857,-0.214285714285714,-0.107142857142857,0.428571428571428,0.32,-1.75,-1.07142857142857,NA,NA,0.535714285714286,0.785714285714286,1,-0.428571428571429,5,7
"11",-0.04,0.892857142857143,-0.892857142857143,-2.21428571428571,-0.107142857142857,0.428571428571428,-0.68,1.25,1.92857142857143,NA,NA,-0.464285714285714,-0.214285714285714,-2,1.57142857142857,33,6
"11",-0.04,-1.10714285714286,0.107142857142857,-0.214285714285714,0.892857142857143,1.42857142857143,1.32,0.25,0.928571428571428,NA,NA,0.535714285714286,-0.214285714285714,0,0.571428571428571,37,6
"11",-0.04,-1.10714285714286,0.107142857142857,0.785714285714286,-0.107142857142857,1.42857142857143,0.32,0.25,-1.07142857142857,NA,NA,1.53571428571429,-0.214285714285714,1,-0.428571428571429,17,6
"11",-0.04,0.892857142857143,0.107142857142857,0.785714285714286,-0.107142857142857,-1.57142857142857,-0.68,1.25,0.928571428571428,NA,NA,1.53571428571429,-0.214285714285714,-1,-0.428571428571429,33,6
"11",-0.04,-0.107142857142857,-0.892857142857143,-0.214285714285714,-0.107142857142857,-1.57142857142857,-0.68,-1.75,-1.07142857142857,NA,NA,-2.46428571428571,-0.214285714285714,0,-0.428571428571429,21,6
"11",-0.04,-1.10714285714286,0.107142857142857,-0.214285714285714,-0.107142857142857,0.428571428571428,1.32,0.25,-1.07142857142857,NA,NA,0.535714285714286,-0.214285714285714,0,-0.428571428571429,9,6
"11",NA,1.89285714285714,2.10714285714286,1.78571428571429,-0.107142857142857,-1.57142857142857,NA,-1.75,-1.07142857142857,NA,NA,-2.46428571428571,-0.214285714285714,0,0.571428571428571,29,6
"11",-0.04,-1.10714285714286,-0.892857142857143,-0.214285714285714,-0.107142857142857,0.428571428571428,0.32,1.25,-0.0714285714285716,NA,NA,0.535714285714286,-0.214285714285714,0,-0.428571428571429,41,6
"11",NA,1.89285714285714,0.107142857142857,-0.214285714285714,-0.107142857142857,-1.57142857142857,NA,0.25,0.928571428571428,NA,NA,-0.464285714285714,-0.214285714285714,-1,1.57142857142857,9,6
"11",0.96,-1.10714285714286,0.107142857142857,1.78571428571429,-0.107142857142857,1.42857142857143,0.32,-1.75,-0.0714285714285716,NA,NA,0.535714285714286,0.785714285714286,1,-0.428571428571429,13,6
"11",NA,1.89285714285714,0.107142857142857,-0.214285714285714,0.892857142857143,-1.57142857142857,NA,-1.75,1.92857142857143,NA,NA,-2.46428571428571,-1.21428571428571,-1,-0.428571428571429,33,6
"11",-0.04,0.892857142857143,-0.892857142857143,-1.21428571428571,-0.107142857142857,-0.571428571428572,0.32,0.25,0.928571428571428,NA,NA,0.535714285714286,-0.214285714285714,0,-0.428571428571429,5,6
"11",-0.04,-1.10714285714286,2.10714285714286,0.785714285714286,-0.107142857142857,0.428571428571428,-0.68,0.25,-1.07142857142857,NA,NA,-0.464285714285714,-0.214285714285714,1,-0.428571428571429,5,6
"11",-0.04,-0.107142857142857,0.107142857142857,-0.214285714285714,-0.107142857142857,1.42857142857143,1.32,1.25,0.928571428571428,NA,NA,-0.464285714285714,1.78571428571429,1,0.571428571428571,17,6
"11",-0.04,-0.107142857142857,1.10714285714286,-0.214285714285714,-0.107142857142857,-0.571428571428572,0.32,0.25,-0.0714285714285716,NA,NA,0.535714285714286,-0.214285714285714,0,0.571428571428571,13,6
"11",-0.04,-1.10714285714286,-0.892857142857143,-1.21428571428571,-0.107142857142857,1.42857142857143,0.32,-1.75,-1.07142857142857,NA,NA,-0.464285714285714,-0.214285714285714,0,-0.428571428571429,25,5
"11",-0.04,-1.10714285714286,0.107142857142857,0.785714285714286,-0.107142857142857,2.42857142857143,0.32,0.25,-0.0714285714285716,NA,NA,-0.464285714285714,0.785714285714286,0,-0.428571428571429,25,5
"11",-0.04,-0.107142857142857,0.107142857142857,-0.214285714285714,-0.107142857142857,0.428571428571428,0.32,2.25,0.928571428571428,NA,NA,1.53571428571429,-0.214285714285714,-1,0.571428571428571,25,5
"12",0.15,-1.03846153846154,-0.769230769230769,1.76923076923077,-0.846153846153846,0.884615384615385,0.5,0.230769230769231,-1.34615384615385,NA,NA,0.884615384615385,2.19230769230769,1.84615384615385,-1,57,5
"12",0.15,-1.03846153846154,0.230769230769231,0.769230769230769,1.15384615384615,-0.115384615384615,-0.5,0.230769230769231,-0.346153846153846,NA,NA,0.884615384615385,-0.807692307692307,-0.153846153846154,-1,33,5
"12",0.15,-1.03846153846154,-0.769230769230769,0.769230769230769,-0.846153846153846,0.884615384615385,-0.5,0.230769230769231,-0.346153846153846,NA,NA,0.884615384615385,0.192307692307693,0.846153846153846,-1,5,5
"12",NA,1.96153846153846,1.23076923076923,-0.230769230769231,1.15384615384615,-1.11538461538462,NA,-0.769230769230769,0.653846153846154,NA,NA,-0.115384615384615,-0.807692307692307,-1.15384615384615,2,37,5
"12",NA,1.96153846153846,-0.769230769230769,-0.230769230769231,0.153846153846154,-1.11538461538462,NA,-0.769230769230769,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,-0.153846153846154,0,37,5
"12",0.15,-1.03846153846154,-0.769230769230769,1.76923076923077,-1.84615384615385,-0.115384615384615,0.5,0.230769230769231,-0.346153846153846,NA,NA,0.884615384615385,2.19230769230769,1.84615384615385,-1,13,5
"12",0.15,-0.0384615384615383,-0.769230769230769,-0.230769230769231,-0.846153846153846,-0.115384615384615,0.5,0.230769230769231,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,-0.153846153846154,0,41,5
"12",0.15,-1.03846153846154,-0.769230769230769,0.769230769230769,0.153846153846154,0.884615384615385,0.5,0.230769230769231,0.653846153846154,NA,NA,0.884615384615385,0.192307692307693,0.846153846153846,-1,33,5
"12",0.15,-1.03846153846154,-0.769230769230769,-0.230769230769231,0.153846153846154,0.884615384615385,0.5,0.230769230769231,-0.346153846153846,NA,NA,-1.11538461538461,0.192307692307693,-0.153846153846154,0,5,5
"12",NA,1.96153846153846,1.23076923076923,-1.23076923076923,1.15384615384615,-1.11538461538462,NA,-0.769230769230769,0.653846153846154,NA,NA,-0.115384615384615,-1.80769230769231,-1.15384615384615,2,13,5
"12",-0.85,0.961538461538462,-0.769230769230769,-0.230769230769231,-0.846153846153846,-0.115384615384615,0.5,1.23076923076923,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,0.846153846153846,0,29,5
"12",0.15,-1.03846153846154,-0.769230769230769,-0.230769230769231,-0.846153846153846,0.884615384615385,-0.5,0.230769230769231,0.653846153846154,NA,NA,0.884615384615385,0.192307692307693,0.846153846153846,-1,57,5
"12",NA,1.96153846153846,-0.769230769230769,-0.230769230769231,-0.846153846153846,-1.11538461538462,NA,0.230769230769231,0.653846153846154,NA,NA,0.884615384615385,0.192307692307693,0.846153846153846,0,5,5
"12",0.15,-1.03846153846154,-0.769230769230769,-0.230769230769231,-0.846153846153846,0.884615384615385,-0.5,0.230769230769231,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,-0.153846153846154,-1,9,5
"12",-0.85,0.961538461538462,-0.769230769230769,-1.23076923076923,1.15384615384615,0.884615384615385,0.5,0.230769230769231,0.653846153846154,NA,NA,-0.115384615384615,-0.807692307692307,-1.15384615384615,0,17,5
"12",0.15,-1.03846153846154,1.23076923076923,0.769230769230769,0.153846153846154,0.884615384615385,-0.5,0.230769230769231,-0.346153846153846,NA,NA,-1.11538461538461,0.192307692307693,-0.153846153846154,0,17,5
"12",-0.85,0.961538461538462,0.230769230769231,-1.23076923076923,1.15384615384615,-1.11538461538462,1.5,-0.769230769230769,-0.346153846153846,NA,NA,-1.11538461538461,-0.807692307692307,-1.15384615384615,0,9,5
"12",0.15,-1.03846153846154,1.23076923076923,-0.230769230769231,-0.846153846153846,-0.115384615384615,-1.5,0.230769230769231,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,-0.153846153846154,0,9,4
"12",1.15,-0.0384615384615383,0.230769230769231,0.769230769230769,-0.846153846153846,-0.115384615384615,-0.5,0.230769230769231,-0.346153846153846,NA,NA,-0.115384615384615,1.19230769230769,0.846153846153846,-1,25,4
"12",NA,-0.0384615384615383,1.23076923076923,-2.23076923076923,2.15384615384615,-2.11538461538462,NA,-1.76923076923077,2.65384615384615,NA,NA,0.884615384615385,-1.80769230769231,-2.15384615384615,2,21,4
"12",0.15,-2.03846153846154,-0.769230769230769,1.76923076923077,-1.84615384615385,1.88461538461538,0.5,0.230769230769231,-0.346153846153846,NA,NA,0.884615384615385,2.19230769230769,1.84615384615385,-1,21,4
"12",0.15,-1.03846153846154,0.230769230769231,0.769230769230769,-0.846153846153846,1.88461538461538,-0.5,0.230769230769231,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,0.846153846153846,0,37,4
"12",0.15,0.961538461538462,1.23076923076923,-0.230769230769231,2.15384615384615,-1.11538461538462,-0.5,-0.769230769230769,0.653846153846154,NA,NA,-2.11538461538461,-1.80769230769231,-1.15384615384615,1,29,4
"12",0.15,-1.03846153846154,0.230769230769231,-1.23076923076923,-0.846153846153846,0.884615384615385,-0.5,0.230769230769231,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,0.846153846153846,0,13,4
"12",NA,1.96153846153846,2.23076923076923,-0.230769230769231,2.15384615384615,-2.11538461538462,NA,-0.769230769230769,-0.346153846153846,NA,NA,-1.11538461538461,-1.80769230769231,-2.15384615384615,2,33,4
"12",-0.85,0.961538461538462,-0.769230769230769,-0.230769230769231,0.153846153846154,-0.115384615384615,0.5,1.23076923076923,-0.346153846153846,NA,NA,-0.115384615384615,0.192307692307693,-1.15384615384615,0,53,4
"17",-0.340909090909091,0.314814814814815,0.37037037037037,-0.462962962962963,-0.296296296296296,-0.444444444444445,-1.22727272727273,0.777777777777778,1.48148148148148,NA,NA,-0.296296296296297,-0.12962962962963,-0.169811320754717,-0.0185185185185186,37,4
"17",-0.340909090909091,1.31481481481481,-0.62962962962963,0.537037037037037,0.703703703703704,-1.44444444444444,0.772727272727273,-0.222222222222222,-0.518518518518519,NA,NA,-0.296296296296297,-0.12962962962963,-1.16981132075472,0.981481481481481,33,4
"17",0.659090909090909,-0.685185185185185,-1.62962962962963,-0.462962962962963,-0.296296296296296,0.555555555555555,-0.227272727272727,0.777777777777778,0.481481481481481,NA,NA,0.703703703703703,-1.12962962962963,-1.16981132075472,-1.01851851851852,33,4
"17",NA,2.31481481481481,-0.62962962962963,-0.462962962962963,-0.296296296296296,-2.44444444444444,NA,0.777777777777778,0.481481481481481,NA,NA,0.703703703703703,-0.12962962962963,-0.169811320754717,0.981481481481481,29,4
"17",NA,2.31481481481481,0.37037037037037,1.53703703703704,-0.296296296296296,-2.44444444444444,NA,-1.22222222222222,-0.518518518518519,NA,NA,0.703703703703703,0.87037037037037,0.830188679245283,-1.01851851851852,33,4
"17",-0.340909090909091,2.31481481481481,2.37037037037037,1.53703703703704,-0.296296296296296,-1.44444444444444,0.772727272727273,-0.222222222222222,-0.518518518518519,NA,NA,0.703703703703703,-0.12962962962963,-0.169811320754717,-0.0185185185185186,29,4
"17",-0.340909090909091,0.314814814814815,-0.62962962962963,-1.46296296296296,-0.296296296296296,1.55555555555556,1.77272727272727,0.777777777777778,-0.518518518518519,NA,NA,-0.296296296296297,0.87037037037037,-1.16981132075472,-1.01851851851852,53,4
"17",-0.340909090909091,1.31481481481481,-0.62962962962963,-0.462962962962963,-0.296296296296296,-1.44444444444444,-0.227272727272727,-1.22222222222222,0.481481481481481,NA,NA,-1.2962962962963,-1.12962962962963,-1.16981132075472,0.981481481481481,5,4
"17",NA,2.31481481481481,2.37037037037037,1.53703703703704,0.703703703703704,-2.44444444444444,NA,-3.22222222222222,0.481481481481481,NA,NA,0.703703703703703,-0.12962962962963,-0.169811320754717,0.981481481481481,57,4
"17",0.659090909090909,-1.68518518518519,0.37037037037037,-0.462962962962963,-0.296296296296296,1.55555555555556,-0.227272727272727,-1.22222222222222,-0.518518518518519,NA,NA,-0.296296296296297,-0.12962962962963,0.830188679245283,-1.01851851851852,25,4
"17",-0.340909090909091,-0.685185185185185,-1.62962962962963,0.537037037037037,-0.296296296296296,0.555555555555555,-0.227272727272727,-0.222222222222222,1.48148148148148,NA,NA,-2.2962962962963,-0.12962962962963,-1.16981132075472,-0.0185185185185186,9,3
"17",-0.340909090909091,0.314814814814815,0.37037037037037,-0.462962962962963,-0.296296296296296,1.55555555555556,1.77272727272727,-0.222222222222222,-0.518518518518519,NA,NA,0.703703703703703,0.87037037037037,0.830188679245283,-1.01851851851852,29,3
"17",-0.340909090909091,-0.685185185185185,2.37037037037037,0.537037037037037,-0.296296296296296,0.555555555555555,-0.227272727272727,-1.22222222222222,-0.518518518518519,NA,NA,0.703703703703703,0.87037037037037,0.830188679245283,-1.01851851851852,9,3
"17",-0.340909090909091,1.31481481481481,0.37037037037037,0.537037037037037,0.703703703703704,0.555555555555555,0.772727272727273,-0.222222222222222,-0.518518518518519,NA,NA,-1.2962962962963,-1.12962962962963,-1.16981132075472,0.981481481481481,21,3
"17",1.65909090909091,-1.68518518518519,-1.62962962962963,-1.46296296296296,-0.296296296296296,1.55555555555556,-0.227272727272727,0.777777777777778,-0.518518518518519,NA,NA,-2.2962962962963,0.87037037037037,0.830188679245283,-1.01851851851852,53,3
"17",-0.340909090909091,-0.685185185185185,-1.62962962962963,1.53703703703704,-0.296296296296296,1.55555555555556,-0.227272727272727,0.777777777777778,-0.518518518518519,NA,NA,0.703703703703703,0.87037037037037,0.830188679245283,-1.01851851851852,17,3
"17",NA,2.31481481481481,2.37037037037037,1.53703703703704,-0.296296296296296,-2.44444444444444,NA,-0.222222222222222,-0.518518518518519,NA,NA,0.703703703703703,0.87037037037037,0.830188679245283,-1.01851851851852,21,3
