"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","SID2","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp"
"10222",53,1,9,33,2,3,3,3,1,3,1,4,1,29,169,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566
"10227",47,1,9,33,2,2,2,3,2,3,3,3,2,24,172,2.59375,2.72340425531915,2.72340425531915,2.93617021276596,2.82978723404255,2.80851063829787,3.03125,2.95744680851064,2.97872340425532
"10232",34,1,9,33,1,3,3,4,2,4,3,4,1,22,177,1.14718614718615,2.84848484848485,1.78787878787879,3.57575757575758,1.72727272727273,3.06060606060606,3.63203463203463,3.96969696969697,1.84848484848485
"10234",46,1,9,33,3,3,2,1,4,1,3,1,5,28,179,1.85714285714286,4.43478260869565,3.5,2.80434782608696,2.52173913043478,1.8695652173913,2.57142857142857,2.23913043478261,3.02173913043478
"10236",50,1,9,33,1,2,1,5,1,5,4,5,1,26,180,1.30434782608696,2.98,2.22,3.64,1.26,2.9,3.34782608695652,4.22,1.98
"10237",32,1,9,33,1.41666666666667,5,4,2,5,2,3.41666666666667,2,5,25,181,1.41666666666667,3.03125,2.53125,3.46875,1.875,2.4375,3.41666666666667,3.90625,2.21875
"10241",55,1,9,33,1,4,3,3,3,2,3,4,3,31,185,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636
"10242",37,1,9,33,1,1,1,5,1,5,5,3,1,26,186,1.67857142857143,3.75675675675676,3.02702702702703,2.83783783783784,1.27027027027027,2.37837837837838,3.5,3.05405405405405,2.24324324324324
"10243",26,1,9,33,2,1,2,3,1,4,3,3,2,20,187,1.66666666666667,2.61538461538462,2.03846153846154,3.07692307692308,1.34615384615385,3.07692307692308,3.04166666666667,3.15384615384615,2.42307692307692
"10244",14,1,9,33,1,4,2,3,2,2,4,5,3,14,188,1.85714285714286,2.85714285714286,2.64285714285714,3,2.14285714285714,2.78571428571429,3.5,2.92857142857143,2.78571428571429
"10245",56,1,9,33,3,3,2,3,3,2,3,5,4,32,189,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143
"10247",12,1,9,33,2,3,5,3,4,3,3,3,3,10,190,2,3.33333333333333,3.08333333333333,3.5,1.83333333333333,3.5,3.72727272727273,3.5,2.33333333333333
"10260",32,1,9,33,1,3,1,2,2,3,2,5,4,10,200,1.51612903225806,2.9375,2.25,4.78125,1.03125,3.34375,2.54838709677419,4.1875,1.84375
"10266",26,1,9,33,1,5,4,3,1,1,4,3,1,18,201,1.1304347826087,2.76923076923077,2.57692307692308,3.73076923076923,1.07692307692308,2.73076923076923,3.79166666666667,3.73076923076923,1.65384615384615
"10267",27,1,9,33,1,3,1,3,1,4,4,4,3,21,202,1.28,3.2962962962963,1.33333333333333,3.2962962962963,1.03703703703704,2.92592592592593,3.28,4.03703703703704,2.51851851851852
"10270",52,1,9,33,1,3,5,3,2,3,4,4,2,30,205,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308
"10274",57,1,9,33,1.225,5,3,5,1,1,4.325,3,2,31,209,1.225,3.3859649122807,1.66666666666667,3.68421052631579,1.31578947368421,2.47368421052632,4.325,4.54385964912281,2.31578947368421
"10277",56,1,9,33,1,4,1,3,1,2,5,5,1,31,212,1,3.07142857142857,1.60714285714286,3.82142857142857,1.07142857142857,2.75,4.78846153846154,4.80357142857143,1.41071428571429
"10280",40,1,9,33,1,1,3,5,1,5,5,5,2,27,213,1.09677419354839,3.475,2.025,3.075,2.05,2.35,4,3.975,2.7
"10286",41,1,9,33,1,2,3,5,1,5,3,4,1,25,216,1.48717948717949,3.51219512195122,2.36585365853659,3.73170731707317,1.4390243902439,2.41463414634146,3.36842105263158,3.58536585365854,1.58536585365854
"10288",53,1,9,33,1,3,1,3,1,2,4,4,2,30,218,1.17307692307692,3.05660377358491,2.22641509433962,3.69811320754717,1.47169811320755,2.73584905660377,4.23076923076923,3.66037735849057,2.22641509433962
"10289",53,1,9,33,2,4,3,3,2,3,3,4,4,29,219,2.04,3,2.54716981132075,3.07547169811321,1.64150943396226,2.92452830188679,3.22,4.18867924528302,2.84905660377358
"10291",19,1,9,33,1.72727272727273,5,3,3,1,1,2.90909090909091,3,1,16,221,1.72727272727273,3.94736842105263,3.21052631578947,4,1.05263157894737,2.31578947368421,2.90909090909091,2.84210526315789,1.57894736842105
"10293",44,1,9,33,1,2,2,5,1,5,4,5,1,32,223,1.20512820512821,3.20454545454545,1.88636363636364,3.5,1.20454545454545,2.79545454545455,3.02564102564103,3.90909090909091,2.29545454545455
"10299",42,1,9,33,1,4,2,3,2,1,1,4,3,25,227,1.8,3.57142857142857,2.71428571428571,4.04761904761905,1.73809523809524,1.73809523809524,1.43333333333333,3.61904761904762,2.0952380952381
"10308",53,1,9,33,1,3,1,5,1,5,5,5,1,28,231,1.06382978723404,2.52830188679245,1.66037735849057,4.41509433962264,1.07547169811321,4.13207547169811,4.61702127659574,4.79245283018868,2.20754716981132
"10313",50,1,9,33,1,1,5,4,2,5,4,5,3,26,236,1.62790697674419,3.94,2.58,2.7,2.58,2.46,3.86046511627907,3.42,3.44
"10314",54,1,9,33,2,3,1,3,1,4,4,5,3,29,237,1.38775510204082,2.64814814814815,2.2962962962963,3.44444444444444,1.46296296296296,3.16666666666667,3.81632653061224,3.94444444444444,2.33333333333333
"10315",47,1,9,33,1,3,3,3,1,3,4,4,2,30,238,1.09090909090909,2.85106382978723,1.78723404255319,2.82978723404255,1.51063829787234,3.38297872340426,3.86363636363636,4.06382978723404,2.06382978723404
"10316",51,1,9,33,2,4,1,4,1,1,2,5,2,30,239,1.45454545454545,3.58823529411765,2.01960784313725,4,1.50980392156863,2.43137254901961,3.09090909090909,3.84313725490196,1.70588235294118
"10317",48,1,9,33,1.89189189189189,4,2,4,1,2,3.59459459459459,3,2,27,240,1.89189189189189,3.36170212765957,2.06382978723404,2.70212765957447,1,2.97872340425532,3.59459459459459,3.31914893617021,3.14893617021277
"10318",44,1,9,33,2,3,3,2,2,3,3,3,3,28,241,1.33333333333333,3.59090909090909,2.95454545454545,3.38636363636364,2.43181818181818,2.61363636363636,3.47222222222222,3.86363636363636,3.04545454545455
"10322",39,1,9,33,1,5,3,3,1,1,3,3,3,29,244,1.08333333333333,4.46153846153846,2.92307692307692,3.07692307692308,1.1025641025641,1.71794871794872,2.97222222222222,3.02564102564103,2.28205128205128
"10327",32,1,9,33,2,2,2,3,1,4,3,4,1,23,249,1.62068965517241,2.4375,2.09375,3.4375,1.90625,3.21875,3.55172413793103,4.125,1.96875
"10338",54,1,9,33,1.34782608695652,5,3,3,1,1,2.41304347826087,4,3,31,259,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889
"10342",53,1,9,33,1.225,5,5,5,1,1,4,5,1,29,262,1.225,4.0377358490566,3,3.71698113207547,1.79245283018868,3.11320754716981,4,4.73584905660377,2.20754716981132
"10347",14,1,9,33,1,5,4,4,2,2,4,3,4,9,265,1,3.57142857142857,3.07142857142857,3,2.57142857142857,2.42857142857143,3.38461538461538,3,3.78571428571429
"10348",15,1,9,33,1,5,4,3,1,3,3,4,3,14,266,1.69230769230769,4,2.73333333333333,3.26666666666667,2.13333333333333,3.2,3.15384615384615,3.46666666666667,2.26666666666667
"10349",29,1,9,33,1,5,3,4,1,2,3,5,2,21,267,1.08,3.03448275862069,2.06896551724138,3.41379310344828,1.10344827586207,3.37931034482759,3.88,4.44827586206897,2.48275862068966
"10352",43,1,9,33,1,5,1,5,1,2,3,5,1,25,270,1.33333333333333,2.93023255813953,1.7906976744186,3.69767441860465,1.58139534883721,3.46511627906977,3.30952380952381,4.02325581395349,2.67441860465116
"10359",43,1,9,33,1.29032258064516,5,2,3,2,1,4.7,4,2,22,275,1.3044846577498,3.78048780487805,1.80487804878049,3.36585365853659,1.92682926829268,2.58536585365854,4.74146341463415,4.4390243902439,2.19512195121951
"10360",12,1,9,33,1,4,3,3,1,2,3,4,3,8,276,1,3.09090909090909,2.54545454545455,3.18181818181818,1.09090909090909,2.90909090909091,3.70247933884298,3.81818181818182,2.45454545454545
"10361",28,1,9,33,1,3,1,3,2,2,3,4,3,18,277,1.68181818181818,2.40740740740741,2.03703703703704,4.51851851851852,1.18518518518519,3.59259259259259,3.59090909090909,4.14814814814815,1.51851851851852
"10365",54,1,9,33,1,5,3,5,1,1,3,5,5,28,280,1.20408163265306,3.55555555555556,2.12962962962963,3.85185185185185,1.33333333333333,2.57407407407407,3.59183673469388,4.09259259259259,2.55555555555556
"10366",55,1,9,33,1,4,3,3,1,4,5,5,4,28,281,1,3.03636363636364,2.29090909090909,3.98181818181818,1.18181818181818,3.90909090909091,4.81481481481481,4.87272727272727,2.36363636363636
"10367",52,1,9,33,1.05405405405405,5,2,3,2,1,4.24324324324324,3,4,32,282,1.05405405405405,4.40384615384615,2.07692307692308,3.07692307692308,1.55769230769231,1.55769230769231,4.24324324324324,3.86538461538462,2.69230769230769
"10371",25,1,9,33,2,5,3,3,1,3,3,4,3,20,286,1.625,3.52,2.76,3.24,1.6,2.4,2.79166666666667,3.2,2.36
"10380",42,1,9,33,1,5,3,3,2,1,2,2,3,24,292,1.21621621621622,3.64285714285714,2.54761904761905,3.52380952380952,1.5952380952381,2.4047619047619,2.7027027027027,2.95238095238095,2.14285714285714
"10383",24,1,9,33,1.46153846153846,2,3,5,1,1,3.46153846153846,1,2,18,295,1.39464882943144,3.08695652173913,3.04347826086957,4.04347826086957,1.30434782608696,1.95652173913043,3.48160535117057,2.95652173913043,1.91304347826087
"10390",24,1,9,33,1,1,4,5,1,5,5,3,1,16,300,1.04545454545455,2.58333333333333,1.5,3.625,1,3.33333333333333,2.59090909090909,3.95833333333333,1.66666666666667
"10397",55,1,9,33,1.58333333333333,4,3,2,4,2,3.85416666666667,5,5,30,305,1.58333333333333,3.45454545454545,2.10909090909091,3.18181818181818,1.89090909090909,2.30909090909091,3.85416666666667,4.29090909090909,2.56363636363636
"10402",21,1,9,33,2.125,5,3,3,1,1,2.9375,3,3,11,308,2.125,3.47619047619048,3.19047619047619,3.52380952380952,1.76190476190476,2.57142857142857,2.9375,3,2.42857142857143
"10404",30,1,9,33,1,2,3,5,1,3,3,3,1,25,309,1,3.55172413793103,1.6551724137931,2.89655172413793,1.51724137931034,2.13793103448276,2.72727272727273,3.6551724137931,3.55172413793103
"10411",44,1,9,33,2,4,2,3,2,3,3,4,2,27,313,1.5,2.93181818181818,2,3.95454545454545,1.52272727272727,3.15909090909091,3.80952380952381,4.22727272727273,2.02272727272727
"10412",30,1,9,33,2,4,1,3,1,2,3,3,2,18,314,1.60714285714286,2.76666666666667,1.23333333333333,2.4,1.2,3.03333333333333,3.39285714285714,3.46666666666667,2.9
"10413",38,1,9,33,1,2,4,5,1,4,5,4,1,22,315,1.17117117117117,3.13513513513514,2.02702702702703,3.86486486486486,1.08108108108108,3.05405405405405,4.48648648648649,4.02702702702703,2.05405405405405
"10414",41,1,9,33,1,4,3,5,1,3,4,4,1,22,316,1.45945945945946,3.58536585365854,2.8780487804878,3.53658536585366,2.14634146341463,2.68292682926829,3.64864864864865,3.53658536585366,2.39024390243902
"10415",52,1,9,33,1.28260869565217,5,1,5,1,1,3.32608695652174,3,2,29,317,1.28260869565217,2.69230769230769,2.42307692307692,3.28846153846154,1.25,2.84615384615385,3.32608695652174,4.07692307692308,1.53846153846154
"10418",44,1,9,33,1,2,1,2,4,2,4,3,4,28,319,1.09302325581395,3.11363636363636,1.81818181818182,3.11363636363636,1.63636363636364,2.54545454545455,3.76190476190476,3.90909090909091,2.34090909090909
"10422",28,1,9,33,1.75,5,3,4,1,2,3.25,3,2,15,321,1.75,3.42857142857143,2.53571428571429,3.32142857142857,1.35714285714286,2.78571428571429,3.25,3.25,2.42857142857143
"10429",48,1,9,33,1,3,1,5,1,5,5,5,1,32,326,1.23809523809524,3.60416666666667,1.875,3.6875,1.04166666666667,3.02083333333333,4.40476190476191,4.58333333333333,1.89583333333333
"10432",59,1,9,33,1,3,1,3,1,4,4,5,2,32,328,1.14893617021277,3.25423728813559,2.3728813559322,3.67796610169492,1.06779661016949,2.77966101694915,3.91489361702128,4.71186440677966,1.64406779661017
"10437",47,1,9,33,1,5,5,5,2,3,2,1,2,29,333,1.51111111111111,3.23404255319149,2.48936170212766,3.36170212765957,2.06382978723404,3.02127659574468,3.4,3.36170212765957,2.87234042553191
"10438",57,1,9,33,1,2,3,5,2,4,5,5,2,30,334,1.11764705882353,3.01754385964912,2.10526315789474,4.21052631578947,1.71929824561404,3.3859649122807,4.11764705882353,4.31578947368421,1.7719298245614
"10442",28,1,9,33,1.09090909090909,4,5,4,1,2,3.18181818181818,3,2,19,338,1.09090909090909,3.32142857142857,2.71428571428571,3.25,1,2.46428571428571,3.18181818181818,3.21428571428571,2.17857142857143
"10444",32,1,9,33,2.21052631578947,4,2,3,2,2,3.15789473684211,2,3,26,339,2.21731748726655,3.35483870967742,2.35483870967742,2.80645161290323,2.35483870967742,2.70967741935484,3.19524617996604,3.48387096774194,2.80645161290323
"10448",52,1,9,33,1,5,2,2,1,1,4,4,3,31,342,1.02311111111111,3.08,2.16,2.98,1.32,2.8,3.83511111111111,4.24,2.36
"10449",47,1,9,33,2,1,1,3,1,3,4,5,3,27,343,1.20512820512821,2.25531914893617,1.87234042553191,3.21276595744681,1.36170212765957,3.46808510638298,3.94871794871795,4.38297872340426,2
"10450",32,1,9,33,1,3,1,5,1,3,4,5,2,19,344,1.19047619047619,3.96875,2.59375,3.75,1.09375,1.75,3.33333333333333,3.9375,2.53125
"10452",55,1,9,33,1.41666666666667,5,1,3,1,1,2.97959183673469,3,1,32,346,1.41666666666667,3.16363636363636,2.18181818181818,4.4,1.14545454545455,3,2.97959183673469,4.6,1.72727272727273
"10453",30,1,9,33,2,2,2,4,1,4,4,4,2,24,347,2.1304347826087,3.06666666666667,2.6,3.9,1.26666666666667,2.76666666666667,3.39130434782609,3.6,1.93333333333333
"10466",55,1,9,33,1.76315789473684,5,4,5,1,1,2.21052631578947,3,1,31,358,1.76315789473684,3.6,3.25454545454545,3.32727272727273,1.72727272727273,2.14545454545455,2.21052631578947,3.03636363636364,2.61818181818182
"10472",59,1,9,33,1.04347826086957,2,1,5,1,1,1.47826086956522,5,1,33,362,1.04347826086957,3.22033898305085,2.13559322033898,4.42372881355932,1,2.45762711864407,1.47826086956522,4.72881355932203,1.35593220338983
"10473",30,1,9,33,2,5,3,2,3,2,3.15789473684211,3,3,19,363,2,4.03846153846154,2.73076923076923,2.61538461538462,2.65384615384615,2.19230769230769,3.15789473684211,3.5,2.23076923076923
"10479",36,1,9,33,2,4,5,3,1,3,3,3,2,25,368,1.73333333333333,3,3.13888888888889,3.69444444444444,1.44444444444444,2.69444444444444,3.3,3.44444444444444,2.16666666666667
"10483",25,1,9,33,3,3,2,2,2,3,3,3,4,21,371,2.3125,2.76,2.88,3.28,1.68,2.4,3,3.28,2.24
"10486",50,1,9,33,1,4,1,1,4,2,2,3,5,32,374,1.41463414634146,3.26530612244898,2.40816326530612,3.44897959183673,1.48979591836735,2.97959183673469,3.29268292682927,3.69387755102041,2
"10488",22,1,9,33,3,4,4,3,2,3,3,3,3,18,376,2.27777777777778,3.90909090909091,3.95454545454545,3.59090909090909,2.54545454545455,1.77272727272727,2.77777777777778,3.18181818181818,2.40909090909091
"10490",57,1,9,33,1.45833333333333,5,3,3,1,1,3.33333333333333,3,2,30,377,1.45833333333333,3.29824561403509,2.70175438596491,3.14035087719298,1.15789473684211,2.08771929824561,3.33333333333333,3.10526315789474,1.45614035087719
"10493",47,1,9,33,1.5,5,5,5,1,1,3.6304347826087,1,3,30,379,1.5,3.25531914893617,2.72340425531915,3.72340425531915,1.34042553191489,2.95744680851064,3.6304347826087,4.53191489361702,1.87234042553191
"10494",56,1,9,33,1.11764705882353,5,1,3,2,1,4.05882352941176,5,3,30,380,1.11978609625668,3.65454545454545,1.54545454545455,3.29090909090909,1.41818181818182,2.27272727272727,4.04171122994652,4.01818181818182,2.38181818181818
"10497",35,1,9,33,3,5,2,2,1,3,2,3,3,25,383,1.70967741935484,3.2,3.05714285714286,2.34285714285714,1.88571428571429,2.82857142857143,3.67741935483871,3.6,3.05714285714286
"10498",27,1,9,33,1,1,3,4,2,4,5,5,2,17,384,1.18181818181818,3.59259259259259,2.66666666666667,2.81481481481481,1.74074074074074,2.11111111111111,3.36363636363636,4,2.88888888888889
"10506",20,1,9,33,2,2,1,3,1,4,4,5,2,13,387,1.57894736842105,3,3.1,3.5,1.15,3.25,3.57894736842105,4.1,2.1
"10509",44,1,9,33,1,4,3,3,2,4,3,4,2,26,389,1.28947368421053,2.72727272727273,3.15909090909091,4.11363636363636,1.36363636363636,3.47727272727273,3.21052631578947,3.93181818181818,2.43181818181818
"10510",42,1,9,33,1,3,3,3,1,4,3,3,3,25,390,1.35135135135135,2.4390243902439,2.19512195121951,3.65853658536585,1.17073170731707,3,3.37837837837838,3.97560975609756,1.95121951219512
"10517",57,1,9,33,1,3,1,4,1,5,5,4,1,31,396,1.72727272727273,3.82456140350877,3.45614035087719,3.71929824561404,2.14035087719298,2.45614035087719,4.06818181818182,4.03508771929825,1.52631578947368
"10530",55,1,9,33,3,2,1,4,2,5,2,4,2,31,405,1.72916666666667,3.47272727272727,2.41818181818182,3.65454545454545,1.52727272727273,2.81818181818182,2.91489361702128,4.07272727272727,1.89090909090909
"10539",51,1,9,33,2,5,1,2,3,2,2,4,4,30,412,2.08333333333333,3.23529411764706,2.58823529411765,3.13725490196078,2.47058823529412,2.49019607843137,3.19444444444444,3.64705882352941,2.74509803921569
"10541",20,1,9,33,1,4,1,3,1,3,3,4,2,17,414,1.21052631578947,3.3,2.4,3.7,1,2.7,3.57894736842105,3.95,2.15
"10543",20,1,9,33,2,4,2,3,1,2,3,4,2,14,416,2,3.1,2.55,3.2,1.3,2.8,3.16666666666667,3.05,2.25
"10544",17,1,9,33,1.93333333333333,4,2,2,2,2,2.86666666666667,4,4,11,417,1.93333333333333,3.23529411764706,2.29411764705882,2.76470588235294,2,2.64705882352941,2.86666666666667,3.47058823529412,2.64705882352941
"10547",57,1,9,33,1.54545454545455,5,1,2,2,1,3.81818181818182,4,4,32,419,1.54545454545455,3.26315789473684,2.3859649122807,3.6140350877193,1.31578947368421,3.12280701754386,3.81818181818182,4.14035087719298,1.92982456140351
"5",47,2,9,34,1,3,5,4,1,3,5,5,3,29,4,1.82051282051282,2.80851063829787,2.27659574468085,2.91489361702128,1.68085106382979,3.14893617021277,3.82051282051282,3.76595744680851,3.02127659574468
"6",11,2,9,34,1,2,2,4,2,3,3,4,1,9,5,1,3.90909090909091,3.54545454545455,3.45454545454545,1.81818181818182,2.09090909090909,3.33333333333333,3.72727272727273,2.81818181818182
"8",52,2,9,34,1,5,5,5,1,1,2.9,3,1,32,7,1,4.15384615384615,2.53846153846154,3.48076923076923,1.65384615384615,2.44230769230769,2.9,4,1.98076923076923
"17",54,2,9,34,2,1,3,4,1,5,3,5,1,30,11,1.34090909090909,2.68518518518519,2.62962962962963,3.46296296296296,1.2962962962963,3.44444444444444,3.22727272727273,4.22222222222222,1.51851851851852
"18",36,2,9,34,1.02857142857143,5,1,3,1,1,3.8,3,3,27,12,1.02857142857143,2.5,1.94444444444444,4.16666666666667,1.08333333333333,3.25,3.8,4,1.80555555555556
"23",43,2,9,34,1,3,2,4,2,3,4,4,3,22,16,1.16216216216216,3.37209302325581,1.81395348837209,4.2093023255814,1.13953488372093,3.13953488372093,3.75675675675676,4.09302325581395,1.3953488372093
"26",46,2,9,34,1,2,2,3,1,2,3,4,3,26,17,1.47619047619048,2.78260869565217,2.30434782608696,3.67391304347826,1.19565217391304,3.17391304347826,3.61904761904762,3.84782608695652,2.39130434782609
"31",27,2,9,34,2,3,2,3,1,2,3,4,1,19,19,1.4375,2.7037037037037,2.11111111111111,4.33333333333333,1.07407407407407,2.85185185185185,3.75,3.62962962962963,1.07407407407407
"32",48,2,9,34,1,2,1,4,1,4,4,4,1,27,20,1,3.66666666666667,2.47916666666667,3.9375,1.85416666666667,2.97916666666667,3.80952380952381,3.58333333333333,2.33333333333333
"35",56,2,9,34,2,3,3,3,2,4,4,3,3,32,21,1.86666666666667,3.57142857142857,2.01785714285714,3.53571428571429,2.08928571428571,2.53571428571429,4.06818181818182,4.05357142857143,2.75
"36",40,2,9,34,3,3,3,3,3,3,3,3,3,29,22,2.54285714285714,3.025,3.15,2.925,2.775,2.8,3.02857142857143,3.15,2.7
"40",44,2,9,34,2,5,5,2,3,1,1,1,3,32,24,1.975,3.97727272727273,3.68181818181818,2.59090909090909,2.06818181818182,1.36363636363636,1.125,1.70454545454545,2.84090909090909
"41",24,2,9,34,1.41176470588235,5,1,3,2,3,3.70588235294118,3,3,16,25,1.41176470588235,2.625,2.08333333333333,4.04166666666667,1.54166666666667,2.83333333333333,3.70588235294118,3.5,2.125
"45",44,2,9,34,2,2,3,4,2,4,4,4,2,30,27,1.675,2.93181818181818,2.54545454545455,3.18181818181818,2.02272727272727,3.02272727272727,3.63414634146341,3.88636363636364,2.81818181818182
"46",17,2,9,34,1.28571428571429,5,3,3,2,2,4.42857142857143,3,3,10,28,1.28571428571429,3.11764705882353,2.52941176470588,3.29411764705882,1.64705882352941,3.05882352941176,4.42857142857143,3.76470588235294,2.70588235294118
"48",38,2,9,34,2,2,1,4,1,3,3,4,2,30,30,1.5,3.47368421052632,2.57894736842105,3.57894736842105,1.21052631578947,2.52631578947368,3.03333333333333,3.55263157894737,1.47368421052632
"51",45,2,9,34,1,5,1,5,1,2,5,5,1,31,32,1.34090909090909,3.93333333333333,1.68888888888889,3.93333333333333,1.08888888888889,2.37777777777778,4.52272727272727,3.95555555555556,1.91111111111111
"53",36,2,9,34,1.46666666666667,5,3,5,2,1,3.96666666666667,4,2,27,34,1.46666666666667,3.33333333333333,2.63888888888889,3.47222222222222,2.52777777777778,3,3.96666666666667,3.63888888888889,2.61111111111111
"54",45,2,9,34,1.02702702702703,3,2,3,1,1,4.05405405405405,5,2,32,35,1.02702702702703,3.26666666666667,1.17777777777778,3.62222222222222,1.02222222222222,2.82222222222222,4.05405405405405,4.4,1.31111111111111
"60",33,2,9,34,3,2,1,1,3,4,3,5,3,28,39,1.70967741935484,3.57575757575758,2.24242424242424,2.6969696969697,1.96969696969697,2.57575757575758,3.67741935483871,3.78787878787879,2.3030303030303
"64",34,2,9,34,2,2,3,3,2,4,3,3,3,26,42,2.1875,2.76470588235294,2.64705882352941,2.97058823529412,1.97058823529412,3.05882352941176,2.9375,3.32352941176471,3.26470588235294
"74",43,2,9,34,1,4,1,3,1,4,5,4,3,25,49,1,4.04651162790698,1.3953488372093,3.23255813953488,1.23255813953488,2.06976744186047,3.75,3.13953488372093,2
"85",25,2,9,34,3,4,4,2,3,1,3,3,4,23,55,2.73913043478261,3.28,3.64,3.08,2.84,2.76,3.27272727272727,3.44,2.92
"86",46,2,9,34,1,5,4,4,1,1,1,3,2,27,56,1.44117647058824,3.30434782608696,2.93478260869565,2.84782608695652,1.5,2.47826086956522,2.94285714285714,3.58695652173913,2.54347826086957
