"SID","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","authentic","SE","Happy","Lonely","day","real_order","SID2"
"10217",-0.0344827586206897,-2.28813559322034,-0.76271186440678,0.423728813559322,-0.46551724137931,2.28813559322034,0.758620689655173,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,1.11864406779661,-1.47457627118644,42,4,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,-0.576271186440678,-0.46551724137931,0.288135593220339,-0.241379310344827,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,26,4,165
"10217",-0.0344827586206897,1.71186440677966,0.23728813559322,-0.576271186440678,0.53448275862069,-0.711864406779661,-0.241379310344827,0.169491525423729,0.389830508474576,-0.711864406779661,-0.389830508474576,-0.88135593220339,0.525423728813559,26,4,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,-0.576271186440678,-0.46551724137931,0.288135593220339,-0.241379310344827,0.169491525423729,0.389830508474576,-0.711864406779661,-0.389830508474576,0.11864406779661,-0.474576271186441,10,4,165
"10217",-0.0344827586206897,-1.28813559322034,0.23728813559322,0.423728813559322,-0.46551724137931,1.28813559322034,-1.24137931034483,0.169491525423729,-0.610169491525424,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,10,4,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,1.42372881355932,-0.46551724137931,0.288135593220339,-0.241379310344827,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,26,4,165
"10217",-0.0344827586206897,0.711864406779661,-0.76271186440678,-0.576271186440678,0.53448275862069,-0.711864406779661,-1.24137931034483,0.169491525423729,1.38983050847458,0.288135593220339,-0.389830508474576,-0.88135593220339,0.525423728813559,26,4,165
"10217",-0.0344827586206897,-1.28813559322034,-0.76271186440678,-0.576271186440678,-0.46551724137931,-0.711864406779661,1.75862068965517,0.169491525423729,1.38983050847458,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,22,4,165
"10217",NA,-0.288135593220339,-0.76271186440678,-0.576271186440678,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,34,4,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,0.423728813559322,-0.46551724137931,-0.711864406779661,-0.241379310344827,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,10,4,165
"10217",-0.0344827586206897,-1.28813559322034,-0.76271186440678,-0.576271186440678,-0.46551724137931,1.28813559322034,-0.241379310344827,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,10,4,165
"10217",NA,1.71186440677966,1.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,0.525423728813559,38,4,165
"10217",NA,-0.288135593220339,2.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,26,4,165
"10217",NA,0.711864406779661,-0.76271186440678,-0.576271186440678,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,0.11864406779661,-1.47457627118644,26,4,165
"10217",-0.0344827586206897,-1.28813559322034,-0.76271186440678,-0.576271186440678,-0.46551724137931,1.28813559322034,1.75862068965517,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,1.11864406779661,-0.474576271186441,6,3,165
"10217",NA,-0.288135593220339,0.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,-0.711864406779661,-0.389830508474576,0.11864406779661,-0.474576271186441,34,3,165
"10217",NA,-0.288135593220339,1.23728813559322,-0.576271186440678,0.53448275862069,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,0.525423728813559,22,3,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,-0.576271186440678,0.53448275862069,1.28813559322034,-0.241379310344827,0.169491525423729,0.389830508474576,-0.711864406779661,-0.389830508474576,-0.88135593220339,0.525423728813559,22,3,165
"10217",-0.0344827586206897,-0.288135593220339,1.23728813559322,0.423728813559322,0.53448275862069,0.288135593220339,-1.24137931034483,-0.830508474576271,-0.610169491525424,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,6,3,165
"10217",-0.0344827586206897,-1.28813559322034,0.23728813559322,1.42372881355932,-0.46551724137931,3.28813559322034,1.75862068965517,0.169491525423729,-0.610169491525424,0.288135593220339,-0.389830508474576,1.11864406779661,-0.474576271186441,22,3,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,-0.576271186440678,0.53448275862069,-0.711864406779661,-0.241379310344827,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,0.525423728813559,18,3,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,-0.576271186440678,0.53448275862069,-0.711864406779661,-0.241379310344827,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,1.52542372881356,22,3,165
"10217",NA,-0.288135593220339,-0.76271186440678,-0.576271186440678,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,22,3,165
"10217",-0.0344827586206897,0.711864406779661,-0.76271186440678,0.423728813559322,-0.46551724137931,0.288135593220339,-0.241379310344827,0.169491525423729,0.389830508474576,-0.711864406779661,-0.389830508474576,0.11864406779661,-0.474576271186441,18,3,165
"10217",NA,0.711864406779661,0.23728813559322,-0.576271186440678,0.53448275862069,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,10,3,165
"10217",NA,1.71186440677966,0.23728813559322,-0.576271186440678,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,0.525423728813559,6,3,165
"10217",NA,1.71186440677966,0.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,38,3,165
"10217",NA,-0.288135593220339,1.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,-0.830508474576271,-0.610169491525424,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,22,3,165
"10217",NA,0.711864406779661,-0.76271186440678,-0.576271186440678,0.53448275862069,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,-0.88135593220339,1.52542372881356,34,2,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,-0.576271186440678,0.53448275862069,1.28813559322034,0.758620689655173,0.169491525423729,1.38983050847458,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,18,2,165
"10217",NA,-0.288135593220339,0.23728813559322,-0.576271186440678,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,0.389830508474576,-0.711864406779661,-0.389830508474576,-0.88135593220339,-0.474576271186441,18,2,165
"10217",NA,0.711864406779661,0.23728813559322,-0.576271186440678,0.53448275862069,-0.711864406779661,NA,0.169491525423729,0.389830508474576,-0.711864406779661,-0.389830508474576,-0.88135593220339,0.525423728813559,18,2,165
"10217",NA,0.711864406779661,1.23728813559322,-0.576271186440678,1.53448275862069,-0.711864406779661,NA,-0.830508474576271,0.389830508474576,-0.711864406779661,-1.38983050847458,-0.88135593220339,1.52542372881356,14,2,165
"10217",NA,0.711864406779661,1.23728813559322,0.423728813559322,0.53448275862069,-0.711864406779661,NA,-0.830508474576271,-0.610169491525424,-0.711864406779661,-0.389830508474576,0.11864406779661,1.52542372881356,2,2,165
"10217",-0.0344827586206897,-0.288135593220339,0.23728813559322,-0.576271186440678,2.53448275862069,1.28813559322034,-0.241379310344827,-0.830508474576271,-0.610169491525424,-0.711864406779661,-1.38983050847458,-0.88135593220339,1.52542372881356,14,2,165
"10217",-0.0344827586206897,-0.288135593220339,-0.76271186440678,0.423728813559322,0.53448275862069,3.28813559322034,0.758620689655173,0.169491525423729,-0.610169491525424,-0.711864406779661,-0.389830508474576,1.11864406779661,-0.474576271186441,30,2,165
"10217",NA,1.71186440677966,-0.76271186440678,-0.576271186440678,1.53448275862069,-0.711864406779661,NA,0.169491525423729,1.38983050847458,0.288135593220339,-0.389830508474576,-0.88135593220339,0.525423728813559,18,2,165
"10217",NA,-0.288135593220339,0.23728813559322,-0.576271186440678,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,30,2,165
"10217",-0.0344827586206897,-1.28813559322034,0.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,-0.241379310344827,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,18,2,165
"10217",NA,-0.288135593220339,0.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,18,2,165
"10217",NA,0.711864406779661,0.23728813559322,1.42372881355932,-0.46551724137931,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,14,1,165
"10217",NA,1.71186440677966,-0.76271186440678,0.423728813559322,0.53448275862069,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,0.525423728813559,26,1,165
"10217",-0.0344827586206897,-1.28813559322034,-0.76271186440678,0.423728813559322,-0.46551724137931,2.28813559322034,-0.241379310344827,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,1.11864406779661,-1.47457627118644,10,1,165
"10217",-0.0344827586206897,-2.28813559322034,-0.76271186440678,-0.576271186440678,0.53448275862069,1.28813559322034,-0.241379310344827,0.169491525423729,0.389830508474576,0.288135593220339,-0.389830508474576,0.11864406779661,-0.474576271186441,14,1,165
"10217",NA,0.711864406779661,1.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,-0.830508474576271,-0.610169491525424,-0.711864406779661,-0.389830508474576,0.11864406779661,0.525423728813559,14,1,165
"10217",NA,0.711864406779661,1.23728813559322,0.423728813559322,0.53448275862069,-0.711864406779661,NA,-0.830508474576271,0.389830508474576,-0.711864406779661,-0.389830508474576,-0.88135593220339,1.52542372881356,10,1,165
"10217",NA,-0.288135593220339,1.23728813559322,0.423728813559322,-0.46551724137931,-0.711864406779661,NA,-0.830508474576271,0.389830508474576,-0.711864406779661,-0.389830508474576,-0.88135593220339,0.525423728813559,26,1,165
"10217",-0.0344827586206897,-1.28813559322034,1.23728813559322,1.42372881355932,NA,2.28813559322034,-1.24137931034483,-0.830508474576271,-0.610169491525424,-0.711864406779661,-0.389830508474576,1.11864406779661,0.525423728813559,30,1,165
"10217",NA,1.71186440677966,0.23728813559322,0.423728813559322,0.53448275862069,-0.711864406779661,NA,0.169491525423729,-0.610169491525424,-0.711864406779661,-0.389830508474576,-0.88135593220339,1.52542372881356,26,1,165
"10217",0.96551724137931,-0.288135593220339,-0.76271186440678,1.42372881355932,-0.46551724137931,1.28813559322034,0.758620689655173,0.169491525423729,-0.610169491525424,0.288135593220339,0.610169491525424,0.11864406779661,-0.474576271186441,22,1,165
"10217",NA,1.71186440677966,-0.76271186440678,0.423728813559322,0.53448275862069,-0.711864406779661,NA,0.169491525423729,0.389830508474576,0.288135593220339,0.610169491525424,0.11864406779661,1.52542372881356,14,1,165
"10217",-0.0344827586206897,0.711864406779661,-0.76271186440678,-0.576271186440678,1.53448275862069,0.288135593220339,0.758620689655173,0.169491525423729,-0.610169491525424,-0.711864406779661,-0.389830508474576,-0.88135593220339,0.525423728813559,10,7,165
"10219",0.444444444444444,-0.551724137931035,-1.51724137931034,-1.82758620689655,0.344827586206897,0.379310344827586,0.074074074074074,0.96551724137931,-0.103448275862069,0.96551724137931,0.758620689655173,-0.862068965517242,0.172413793103448,26,7,166
"10219",0.444444444444444,-0.551724137931035,-0.517241379310345,0.172413793103448,0.344827586206897,1.37931034482759,1.07407407407407,-0.0344827586206895,0.896551724137931,-0.0344827586206895,0.758620689655173,-0.862068965517242,0.172413793103448,26,7,166
"10219",1.44444444444444,-0.551724137931035,-0.517241379310345,-0.827586206896552,1.3448275862069,-0.620689655172414,-0.925925925925926,-0.0344827586206895,1.89655172413793,-1.03448275862069,-1.24137931034483,-0.862068965517242,2.17241379310345,22,7,166
"10219",0.444444444444444,-0.551724137931035,0.482758620689655,-0.827586206896552,0.344827586206897,0.379310344827586,0.074074074074074,-0.0344827586206895,-0.103448275862069,-0.0344827586206895,-0.241379310344827,0.137931034482758,0.172413793103448,10,7,166
"10219",-0.555555555555556,0.448275862068965,-0.517241379310345,-0.827586206896552,-0.655172413793103,-0.620689655172414,-0.925925925925926,0.96551724137931,-0.103448275862069,-0.0344827586206895,-0.241379310344827,0.137931034482758,0.172413793103448,2,7,166
"10219",-0.555555555555556,-0.551724137931035,1.48275862068966,0.172413793103448,0.344827586206897,-0.620689655172414,1.07407407407407,-0.0344827586206895,-0.103448275862069,-0.0344827586206895,0.758620689655173,1.13793103448276,0.172413793103448,10,7,166
"10219",-0.555555555555556,-0.551724137931035,1.48275862068966,1.17241379310345,-0.655172413793103,1.37931034482759,1.07407407407407,0.96551724137931,-0.103448275862069,0.96551724137931,0.758620689655173,1.13793103448276,-0.827586206896552,26,7,166
"10219",0.444444444444444,0.448275862068965,0.482758620689655,-0.827586206896552,-0.655172413793103,0.379310344827586,-0.925925925925926,0.96551724137931,-0.103448275862069,-0.0344827586206895,0.758620689655173,1.13793103448276,-0.827586206896552,22,7,166
"10219",-0.555555555555556,0.448275862068965,0.482758620689655,0.172413793103448,0.344827586206897,0.379310344827586,-0.925925925925926,-1.03448275862069,-0.103448275862069,-0.0344827586206895,-1.24137931034483,-0.862068965517242,0.172413793103448,10,7,166
"10219",0.444444444444444,0.448275862068965,0.482758620689655,-1.82758620689655,0.344827586206897,-0.620689655172414,-0.925925925925926,-1.03448275862069,0.896551724137931,-1.03448275862069,-0.241379310344827,-0.862068965517242,1.17241379310345,22,7,166
"10219",0.444444444444444,-0.551724137931035,-0.517241379310345,-0.827586206896552,0.344827586206897,0.379310344827586,0.074074074074074,-0.0344827586206895,0.896551724137931,-0.0344827586206895,-0.241379310344827,-0.862068965517242,1.17241379310345,6,7,166
"10219",-0.555555555555556,-0.551724137931035,-0.517241379310345,-0.827586206896552,-0.655172413793103,-0.620689655172414,-0.925925925925926,-0.0344827586206895,-0.103448275862069,-0.0344827586206895,-0.241379310344827,-0.862068965517242,0.172413793103448,10,7,166
"10219",-0.555555555555556,0.448275862068965,1.48275862068966,0.172413793103448,-0.655172413793103,-0.620689655172414,-0.925925925925926,-0.0344827586206895,-0.103448275862069,0.96551724137931,-0.241379310344827,0.137931034482758,-0.827586206896552,10,7,166
"10219",0.444444444444444,1.44827586206897,0.482758620689655,-1.82758620689655,0.344827586206897,-0.620689655172414,0.074074074074074,-0.0344827586206895,-0.103448275862069,-1.03448275862069,-1.24137931034483,-0.862068965517242,1.17241379310345,6,7,166
"10219",0.444444444444444,-0.551724137931035,1.48275862068966,0.172413793103448,0.344827586206897,0.379310344827586,0.074074074074074,-2.03448275862069,-0.103448275862069,-2.03448275862069,-0.241379310344827,0.137931034482758,0.172413793103448,22,6,166
"10219",0.444444444444444,-1.55172413793103,-0.517241379310345,0.172413793103448,-0.655172413793103,0.379310344827586,0.074074074074074,-0.0344827586206895,-0.103448275862069,-0.0344827586206895,-0.241379310344827,0.137931034482758,-0.827586206896552,58,6,166
"10219",-0.555555555555556,-0.551724137931035,-0.517241379310345,0.172413793103448,0.344827586206897,0.379310344827586,1.07407407407407,-0.0344827586206895,-0.103448275862069,-0.0344827586206895,-0.241379310344827,0.137931034482758,0.172413793103448,58,6,166
"10219",0.444444444444444,0.448275862068965,-1.51724137931034,1.17241379310345,0.344827586206897,-0.620689655172414,0.074074074074074,-0.0344827586206895,-0.103448275862069,-0.0344827586206895,0.758620689655173,0.137931034482758,0.172413793103448,22,6,166
"10219",NA,0.448275862068965,-1.51724137931034,1.17241379310345,1.3448275862069,-1.62068965517241,NA,-0.0344827586206895,-1.10344827586207,-0.0344827586206895,-0.241379310344827,-0.862068965517242,-0.827586206896552,6,6,166
